,delivery_id,id_source,delivery_cost_sds,radius,delivery_options,promo,delivery,take_away,dine_in
4902,delv_4902,4-C2BCG7VDEY2TBA,1.99,25000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
4903,delv_4903,4-CYTKLXEHTUCUTE,7.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4904,delv_4904,4-C2UEG7TGEFW3VE,17.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4905,delv_4905,4-CY2VEKCCNUJTFA,2.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4906,delv_4906,4-C2EULGCUN3AWHA,19.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4907,delv_4907,4-CY6DUGAYFBXAV6,9.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4908,delv_4908,4-C2UBV8MHHBUZC2,16.5,5000,ONLY_DELIVERY,No Promotion available,True,False,False
4909,delv_4909,4-CYLJWGEUCY63WE,18.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4910,delv_4910,4-C2LHMB32A4MGLE,20.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4911,delv_4911,4-CY4GMGNCR4BULA,12.0,5000,ONLY_DELIVERY,No Promotion available,True,False,False
4912,delv_4912,4-CZDBRZKZEYKBRJ,18.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4913,delv_4913,SGDD00755,17.7,5000,DELIVERY_TAKEAWAY,10% off Sunshine Family’s Meal (阳光家庭套餐),True,True,False
4914,delv_4914,SGDD08759,4.8,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
4915,delv_4915,4-CZEKE6JFTLMVEX,8.5,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
4916,delv_4916,4-CZCFDCDCLBAJTN,3.3,2500,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4917,delv_4917,4-CZCTEN4ZAX6HVN,17.5,5000,DELIVERY_TAKEAWAY,20% OFF,True,True,False
4918,delv_4918,SGDD08318,9.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4919,delv_4919,4-CZBGVTLHTJETAE,8.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4920,delv_4920,SGDD11731,21.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4921,delv_4921,4-CZLGVLMWE22JNJ,5.0,4000,ONLY_DELIVERY,Discounted Items,True,False,False
4922,delv_4922,4-CYVKSA6TDGLHLA,20.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4923,delv_4923,4-CZJWLE3JJGDCUE,5.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
4924,delv_4924,SGDD11941,17.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4925,delv_4925,4-CZM2DB51G2UWC6,6.7,4000,ONLY_DELIVERY,No Promotion available,True,False,False
4926,delv_4926,4-CZEHKFDCAJWBGJ,7.7,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
4927,delv_4927,4-CYUXNNJYLPCVLA,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4928,delv_4928,4-C2LXR3VELACVLJ,10.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
4929,delv_4929,4-CZEUTCAFRBKVNX,4.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4930,delv_4930,4-C2T2L72WG3KCGT,6.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4931,delv_4931,4-CY2WA2BDE8MBNN,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4932,delv_4932,SGDD12253,20.4,5000,DELIVERY_TAKEAWAY,10% off BREAKFAST MOZZARELLA,True,True,False
4933,delv_4933,4-CZD2VEXVA7MKL6,5.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4934,delv_4934,4-CZEKBBKYC2LTCT,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
4935,delv_4935,4-C2AHHF6FCEEEN2,12.0,10000,ONLY_DELIVERY,No Promotion available,True,False,False
4936,delv_4936,4-CZM2DFV1KE5UTE,4.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4937,delv_4937,SGDD09286,22.0,25000,DELIVERY_TAKEAWAY,Today's Hot Deals,True,True,False
4938,delv_4938,4-C2NYTBVJN7VXLT,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4939,delv_4939,4-CYTKLXEUCPCDR2,4.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4940,delv_4940,4-C2TBETVFRXXEEN,3.3,2500,DELIVERY_TAKEAWAY,Manyversary Sale 2021 ,True,True,False
4941,delv_4941,4-CZKYVYTYN74TEE,4.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4942,delv_4942,4-C2CKTK6TLVBUGA,4.8,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4943,delv_4943,SGDD00471,24.9,25000,DELIVERY_TAKEAWAY,20% off Seafood White Beehoon - 海鲜白米粉,True,True,False
4944,delv_4944,4-CY2FEXWWG8DGTA,4.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4945,delv_4945,4-C2UFJ6DDGAVUA6,18.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4946,delv_4946,4-C2JTGEN2NVDAEJ,4.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4947,delv_4947,SGDD01785,20.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4948,delv_4948,4-CZEBHF6TTNTZJJ,4.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4949,delv_4949,4-C2JGA2NXMF5HME,20.6,5000,DELIVERY_TAKEAWAY,10% off with S$80.00 min. order,True,True,False
4950,delv_4950,4-C2UEL2D2RKUGN2,10.0,25000,ONLY_DELIVERY,No Promotion available,True,False,False
4951,delv_4951,SGDD07765,6.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4952,delv_4952,4-CZCDLXVVJ76DTE,18.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4953,delv_4953,4-CZCZJ7DUG2BXHE,18.6,5000,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,False,False
4954,delv_4954,SGDD12391,8.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4955,delv_4955,4-C2EHBB6KJBUGL2,5.0,25000,ONLY_DELIVERY,No Promotion available,True,False,False
4956,delv_4956,4-C2UBSGCFVBMZRE,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
4957,delv_4957,4-CZKCCADVSFLWAT,17.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4958,delv_4958,SGDD10744,24.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4959,delv_4959,SGDD11864,20.7,5000,DELIVERY_TAKEAWAY,10% off with S$30.00 min. order,True,True,False
4960,delv_4960,4-C2AVVLCKNENBTE,21.3,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4961,delv_4961,SGDD01676,16.7,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4962,delv_4962,SGDD09722,6.7,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4963,delv_4963,4-CZACA3NHDFLWMA,17.0,25000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4964,delv_4964,SGDD09770,6.6,2500,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4965,delv_4965,4-C2UBCN5KE3VKJX,6.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4966,delv_4966,SGDD06922,3.3,2500,ONLY_DELIVERY,$0 Delivery Fee (min. $20 spend)!,True,False,False
4967,delv_4967,SGDD11001,6.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4968,delv_4968,4-CZD1BAKJNJNHTA,16.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4969,delv_4969,4-C2JTKCLBTA5ULX,17.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4970,delv_4970,4-CYLKAABDLF6KTA,7.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4971,delv_4971,4-C2TXLCCVV622JE,16.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4972,delv_4972,SGDD09828,21.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4973,delv_4973,4-C2KBRYCDNAN2V2,8.3,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4974,delv_4974,4-CZCACB5ANRKHA6,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4975,delv_4975,4-C2EFDFVECU5BN2,6.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4976,delv_4976,4-CZDFBGA1ETBVNA,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
4977,delv_4977,SGDD12147,7.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4978,delv_4978,4-CZDDC4AHJJ5DWA,7.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4979,delv_4979,4-CZDXLN4KUFWHCE,22.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4980,delv_4980,SGDD06512,18.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4981,delv_4981,4-CZKFLVKWVP3GKE,6.8,6000,ONLY_DELIVERY,No Promotion available,True,False,False
4982,delv_4982,SGDD08613,16.7,5000,DELIVERY_TAKEAWAY,10% off with minimum $30 purchase,True,True,False
4983,delv_4983,4-CZCFA3ETCJLYCA,20.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4984,delv_4984,4-CZDCFB2ECLJFMA,6.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4985,delv_4985,SGDD10669,20.4,25000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4986,delv_4986,4-C2UBVBVKREBFL6,12.0,4000,ONLY_DELIVERY,No Promotion available,True,False,False
4987,delv_4987,4-CZDHJ8B2J8E1ET,6.4,5000,DELIVERY_TAKEAWAY,10% off Sushi Don,True,True,False
4988,delv_4988,SGDD02898,8.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4989,delv_4989,4-CZEVLETBBAT3JJ,21.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4990,delv_4990,SGDD01562,5.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4991,delv_4991,4-C2UGGPCGWFNAAX,22.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4992,delv_4992,4-CZDFT263R4CAT6,16.7,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4993,delv_4993,SGDD01908,7.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4994,delv_4994,4-CZJWJE22RGAFT2,24.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4995,delv_4995,4-CZEUSATFTZJXEA,8.5,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
4996,delv_4996,4-CY3KFA6TTFWEGX,8.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4997,delv_4997,4-C2DCCY6KTY4FUE,7.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
4998,delv_4998,4-CYVDRRAJBAUJRX,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
4999,delv_4999,4-CYNJTJBJR7ABAA,6.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5000,delv_5000,4-CZJYTYLZAJLTTX,24.0,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5001,delv_5001,4-CZDVT3T2RXEKEX,7.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5002,delv_5002,SGDD09981,16.7,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5003,delv_5003,SGDD05184,4.6,2500,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5004,delv_5004,4-C2C1PEVKJEKJCJ,17.3,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5005,delv_5005,4-CZDCJYAXVRBYG6,17.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5006,delv_5006,4-CY2ZLZKZAZMJFA,7.8,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5007,delv_5007,4-CZC3ANEKLADVUE,16.6,5000,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,False,False
5008,delv_5008,4-C2BJJKCECYEACE,3.9,5000,DELIVERY_TAKEAWAY,10% off 重庆烤鱼,True,True,False
5009,delv_5009,4-CZJTT6CXGT5GLE,6.4,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5010,delv_5010,4-C2NKARCGEPLXJ6,4.3,10000,ONLY_DELIVERY,Get $5 off every $30 spend!,True,False,False
5011,delv_5011,4-CYLJWGEHLNCUFE,5.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5012,delv_5012,4-CYNELPBTHFBUAT,17.6,5000,DELIVERY_TAKEAWAY,20% OFF,True,True,False
5013,delv_5013,4-C2AFUANKHB5XLT,6.4,2500,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5014,delv_5014,4-C2NZT4CGLN5BEN,4.7,5000,ONLY_DELIVERY,"Use promo code ""TCMFOOD5"" at checkout to enjoy a $5 discount!",True,False,False
5015,delv_5015,4-C2EWVLNDGNUWJT,18.1,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5016,delv_5016,SGDD07516,5.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5017,delv_5017,4-CZCABCJKR24DLN,5.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5018,delv_5018,4-CY3TC8DDGA5UC6,4.8,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5019,delv_5019,4-CZDJKF2VGUTFCN,2.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5020,delv_5020,4-CYWKN8LGJ74DLT,4.7,10000,ONLY_DELIVERY,No Promotion available,True,False,False
5021,delv_5021,4-CY2FN24TNKMCME,7.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5022,delv_5022,4-CYVGLBXYELLFLJ,7.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5023,delv_5023,4-CYXWCA2UJU52BE,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $15 spend)!,True,True,False
5024,delv_5024,SGDD09388,6.8,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5025,delv_5025,4-C2NJCJ4EWFCJC2,16.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5026,delv_5026,4-C2NJWBCVC8E2TX,7.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5027,delv_5027,4-CZDJGZM3G2DZN6,6.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5028,delv_5028,4-CZDDLZN2EXTGT2,5.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5029,delv_5029,4-CY5WNGKHVXNUAT,22.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5030,delv_5030,4-C2TJCP5DUE6YBE,4.5,5000,DELIVERY_TAKEAWAY,15% OFF with Minimum spend of $15,True,True,False
5031,delv_5031,SGDD04923,20.4,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5032,delv_5032,4-C2JFENCBV66VR2,4.09,5000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $12 spend)!,True,True,False
5033,delv_5033,4-C2TBACCTNUKJEA,17.3,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5034,delv_5034,4-C2CVLCNKTBWGGE,8.4,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
5035,delv_5035,4-CZCUEKUFJXL1GX,14.2,25000,DELIVERY_TAKEAWAY,40% off A5 Premium Ninon Unagi full,True,True,False
5036,delv_5036,4-C2EBRZE3GPL1TT,4.09,5000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $35 spend)!,True,True,False
5037,delv_5037,4-CZBVVJXUBFKUTN,16.7,5000,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,False,False
5038,delv_5038,4-CY6TT2WDFFVCE2,4.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5039,delv_5039,4-C2KBLJNXAYUKC6,16.8,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
5040,delv_5040,4-C2UGDFKAGUWAHE,4.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5041,delv_5041,4-CZEKBBEWREMAVA,4.09,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
5042,delv_5042,4-CYLTMAKZN4LWE2,4.9,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5043,delv_5043,4-CZECKFKHT6UHCJ,17.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5044,delv_5044,4-C2T1LFCDEGAXG2,5.7,2500,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5045,delv_5045,SGDD05209,21.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5046,delv_5046,4-C2CYTJCBGJCFKE,12.0,6000,ONLY_DELIVERY,No Promotion available,True,False,False
5047,delv_5047,SGDD09741,4.8,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5048,delv_5048,SGDD00577,7.6,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5049,delv_5049,4-CY3FDCK3BEK3VN,3.3,2500,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,False,False
5050,delv_5050,4-CZDVUF3ZVT63GT,5.0,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5051,delv_5051,4-CZC2TUW1GYE3CN,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5052,delv_5052,4-CYTKGXVUJ4A3CA,6.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5053,delv_5053,4-C2DYCFVFLPJVE2,12.0,10000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
5054,delv_5054,SGDD07612,16.6,5000,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $80 spend)!,True,True,False
5055,delv_5055,4-CY21C2EBGN2TAN,8.5,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5056,delv_5056,SGDD07238,3.3,2500,ONLY_DELIVERY,$0 Delivery Fee (min. $18 spend)!,True,False,False
5057,delv_5057,4-C2E3EGLXVBVGJX,20.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5058,delv_5058,4-C2DDT6CWV2JJCJ,18.1,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5059,delv_5059,SGDD10018,7.5,25000,DELIVERY_TAKEAWAY,$3 OFF Del Fee!,True,True,False
5060,delv_5060,SGDD09130,3.3,2500,ONLY_DELIVERY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,False,False
5061,delv_5061,4-CZBGA3AVLLNDL2,3.3,2500,ONLY_DELIVERY,No Promotion available,True,False,False
5062,delv_5062,4-CZD1EPXJGPJ1AE,6.6,5000,DELIVERY_TAKEAWAY,10% off with S$30.00 min. order,True,True,False
5063,delv_5063,4-CZB1NALDFCCGC6,3.3,2500,ONLY_DELIVERY,No Promotion available,True,False,False
5064,delv_5064,4-CZCUGNV2C7TDA2,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $20 spend)!,True,True,False
5065,delv_5065,4-CZB2E66HEJ6CGJ,16.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5066,delv_5066,SGDD09018,7.0,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5067,delv_5067,4-C2AHLYEYKAAFDE,6.3,10000,ONLY_DELIVERY,No Promotion available,True,False,False
5068,delv_5068,4-CZEUTUXENF3AEJ,7.0,5000,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,False,False
5069,delv_5069,SGDD06467,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5070,delv_5070,SGDD10980,4.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5071,delv_5071,4-CYLJWGMELEDCRT,6.7,5000,DELIVERY_TAKEAWAY,10% off with S$25.00 min. order,True,True,False
5072,delv_5072,SGDD10716,6.7,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5073,delv_5073,4-CZDUA3TWLRKUJE,16.6,25000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5074,delv_5074,4-C2DDSFJDTAMHAE,3.3,2500,DELIVERY_TAKEAWAY,$0 Delivery Fee (min. $30 spend)!,True,True,False
5075,delv_5075,SGDD01219,16.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5076,delv_5076,SGDD06412,16.9,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5077,delv_5077,4-C2NYC7VFENWUVE,6.4,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5078,delv_5078,SGDD08452,16.6,5000,DELIVERY_TAKEAWAY,"Use ""GRAB5JEM"" to enjoy a $5 discount, min spending of $15!",True,True,False
5079,delv_5079,4-C2UBA2CFNTDVHA,12.9,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5080,delv_5080,4-CZDTG2TTN7NDKE,7.0,10000,DELIVERY_TAKEAWAY,S$1.00 off delivery fee with S$12.00 min. order,True,True,False
5081,delv_5081,4-C2NTTJCJEGKZSA,6.5,5000,DELIVERY_TAKEAWAY,Get a free Milk Way with S$20.00 min. order,True,True,False
5082,delv_5082,4-C2KFCRL1DCCJRN,6.4,5000,DELIVERY_TAKEAWAY,20% off with S$20.00 min. order,True,True,False
5083,delv_5083,4-CY3FDCJZABDDCE,5.6,5000,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",True,True,False
5084,delv_5084,SGDD09030,24.9,25000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5085,delv_5085,4-CZDWL8NFVBJWEX,6.7,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5086,delv_5086,4-CZE1UBVZTCE3EJ,22.7,2500,DELIVERY_TAKEAWAY,XFT 2ND ANNIVERSARY MEGA DEAL ,True,True,False
5087,delv_5087,4-CYWJA6AKN62TKA,24.9,25000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5088,delv_5088,4-CYLTMAJKGVDJLN,7.2,5000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
5089,delv_5089,4-C2KBNUVEGJUCAN,24.9,25000,ONLY_DELIVERY,FREE Chendol Pudding ($30.00 min spend),True,False,False
5090,delv_5090,4-CYNUJAUEGTDFR6,16.6,5000,DELIVERY_TAKEAWAY,Great Singapore Sale,True,True,False
5091,delv_5091,4-C2TWEGN3CKJUNT,12.0,4000,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",True,False,False
5092,delv_5092,4-C2AEAADHTFEGTJ,24.9,25000,DELIVERY_TAKEAWAY,No Promotion available,True,True,False
